country_code,country_name,indicator_name,year,value
SEN,Senegal,Exports_Digital_Service,2011,395.0
SEN,Senegal,Imports_Digital_Service,2011,363.0
SGP,Singapore,Exports_Digital_Service,2011,47176.0
SGP,Singapore,Imports_Digital_Service,2011,56913.0
SGP,Singapore,Adoption_Business_Computers,2011,
SGP,Singapore,Infrastructure_LAN,2011,
SGP,Singapore,Digital_Delivery,2011,
SGP,Singapore,Adoption_Business_Internet,2011,
SGP,Singapore,Infrastructure_Intranet,2011,
SGP,Singapore,Ecom_Orders_Receiving,2011,
SGP,Singapore,Digital_Presence,2011,
SGP,Singapore,Ecom_Orders_Placing,2011,
SLB,Solomon Islands,Exports_Digital_Service,2011,21.0
SLB,Solomon Islands,Imports_Digital_Service,2011,64.0
SLE,Sierra Leone,Exports_Digital_Service,2011,77.0
SLE,Sierra Leone,Imports_Digital_Service,2011,144.0
SLV,El Salvador,Exports_Digital_Service,2011,202.0
SLV,El Salvador,Imports_Digital_Service,2011,339.0
SRB,Serbia,Exports_Digital_Service,2011,1591.0
SRB,Serbia,Imports_Digital_Service,2011,1444.0
SRB,Serbia,Adoption_Business_Computers,2011,
SRB,Serbia,Adoption_People_Compzters,2011,
SRB,Serbia,Adoption_Business_Internet,2011,
SRB,Serbia,Ecom_Orders_Receiving,2011,
SRB,Serbia,Adoption_Peole_Internet,2011,
SRB,Serbia,Digital_Presence,2011,
SRB,Serbia,Ecom_Orders_Placing,2011,
SSD,South Sudan,Exports_Digital_Service,2011,
SSD,South Sudan,Imports_Digital_Service,2011,
SSF,Sub-Saharan Africa,Exports_Digital_Service,2011,11732.0
SSF,Sub-Saharan Africa,Imports_Digital_Service,2011,38757.0
STP,Sao Tome and Principe,Exports_Digital_Service,2011,2.0
STP,Sao Tome and Principe,Imports_Digital_Service,2011,3.0
SUR,Suriname,Exports_Digital_Service,2011,53.0
SUR,Suriname,Imports_Digital_Service,2011,252.0
SVK,Slovak Republic,Exports_Digital_Service,2011,1772.0
SVK,Slovak Republic,Imports_Digital_Service,2011,2281.0
SVK,Slovak Republic,Adoption_Business_Computers,2011,98.08
SVK,Slovak Republic,Infrastructure_LAN,2011,
SVK,Slovak Republic,Adoption_People_Compzters,2011,45.95
SVK,Slovak Republic,Adoption_Business_Internet,2011,97.47
SVK,Slovak Republic,Infrastructure_Intranet,2011,
SVK,Slovak Republic,Ecom_Orders_Receiving,2011,15.99
SVK,Slovak Republic,Infrastructure_Extranet,2011,
SVK,Slovak Republic,Adoption_Peole_Internet,2011,99.06
SVK,Slovak Republic,Digital_Presence,2011,75.93
SVK,Slovak Republic,Ecom_Orders_Placing,2011,20.62
SVN,Slovenia,Exports_Digital_Service,2011,1799.0
SVN,Slovenia,Imports_Digital_Service,2011,2345.0
SVN,Slovenia,Adoption_Business_Computers,2011,97.97
SVN,Slovenia,Infrastructure_LAN,2011,
SVN,Slovenia,Adoption_People_Compzters,2011,54.09
SVN,Slovenia,Adoption_Business_Internet,2011,97.32
SVN,Slovenia,Infrastructure_Intranet,2011,
SVN,Slovenia,Ecom_Orders_Receiving,2011,13.22
SVN,Slovenia,Infrastructure_Extranet,2011,
SVN,Slovenia,Adoption_Peole_Internet,2011,99.11
SVN,Slovenia,Digital_Presence,2011,73.86
SVN,Slovenia,Ecom_Orders_Placing,2011,25.32
SWE,Sweden,Exports_Digital_Service,2011,39604.0
SWE,Sweden,Imports_Digital_Service,2011,27532.0
SWE,Sweden,Adoption_Business_Computers,2011,96.59
SWE,Sweden,Infrastructure_LAN,2011,
SWE,Sweden,Adoption_People_Compzters,2011,
SWE,Sweden,Adoption_Business_Internet,2011,96.04
SWE,Sweden,Infrastructure_Intranet,2011,
SWE,Sweden,Ecom_Orders_Receiving,2011,25.69
SWE,Sweden,Infrastructure_Extranet,2011,
SWE,Sweden,Adoption_Peole_Internet,2011,98.03
SWE,Sweden,Digital_Presence,2011,89.32
SWE,Sweden,Ecom_Orders_Placing,2011,49.36
SWZ,Eswatini,Exports_Digital_Service,2011,27.0
SWZ,Eswatini,Imports_Digital_Service,2011,73.0
SXM,Sint Maarten (Dutch part),Exports_Digital_Service,2011,116.0
SXM,Sint Maarten (Dutch part),Imports_Digital_Service,2011,89.0
SYC,Seychelles,Exports_Digital_Service,2011,38.0
SYC,Seychelles,Imports_Digital_Service,2011,86.0
TCA,Turks and Caicos Islands,Imports_Digital_Service,2011,
TCD,Chad,Exports_Digital_Service,2011,196.0
TCD,Chad,Imports_Digital_Service,2011,1221.0
TGO,Togo,Exports_Digital_Service,2011,98.0
TGO,Togo,Imports_Digital_Service,2011,114.0
THA,Thailand,Exports_Digital_Service,2011,9733.0
THA,Thailand,Imports_Digital_Service,2011,18005.0
THA,Thailand,Adoption_Business_Computers,2011,
THA,Thailand,Infrastructure_LAN,2011,
THA,Thailand,Digital_Delivery,2011,
THA,Thailand,Adoption_People_Compzters,2011,
THA,Thailand,Adoption_Business_Internet,2011,
THA,Thailand,Infrastructure_Intranet,2011,
THA,Thailand,Ecom_Orders_Receiving,2011,
THA,Thailand,Infrastructure_Extranet,2011,
THA,Thailand,Digital_CustumerServices,2011,
THA,Thailand,Adoption_Peole_Internet,2011,
THA,Thailand,Digital_Presence,2011,
THA,Thailand,Ecom_Orders_Placing,2011,
TJK,Tajikistan,Exports_Digital_Service,2011,19.0
TJK,Tajikistan,Imports_Digital_Service,2011,21.0
TLS,Timor-Leste,Exports_Digital_Service,2011,7.0
TLS,Timor-Leste,Imports_Digital_Service,2011,91.0
TON,Tonga,Exports_Digital_Service,2011,3.0
TON,Tonga,Imports_Digital_Service,2011,10.0
TTO,Trinidad and Tobago,Exports_Digital_Service,2011,135.0
TTO,Trinidad and Tobago,Imports_Digital_Service,2011,1495.0
TUN,Tunisia,Exports_Digital_Service,2011,822.0
TUN,Tunisia,Imports_Digital_Service,2011,567.0
TUN,Tunisia,Adoption_Business_Computers,2011,
TUN,Tunisia,Infrastructure_LAN,2011,
TUN,Tunisia,Digital_Delivery,2011,
TUN,Tunisia,Adoption_People_Compzters,2011,
TUN,Tunisia,Adoption_Business_Internet,2011,
TUN,Tunisia,Infrastructure_Intranet,2011,
TUN,Tunisia,Ecom_Orders_Receiving,2011,
TUN,Tunisia,Infrastructure_Extranet,2011,
TUN,Tunisia,Digital_CustumerServices,2011,
TUN,Tunisia,Adoption_Peole_Internet,2011,
TUN,Tunisia,Digital_Presence,2011,
TUN,Tunisia,Ecom_Orders_Placing,2011,
TUR,Turkiye,Exports_Digital_Service,2011,
TUR,Turkiye,Imports_Digital_Service,2011,5067.0
TUR,Turkiye,Adoption_Business_Computers,2011,
TUR,Turkiye,Infrastructure_LAN,2011,
TUR,Turkiye,Adoption_People_Compzters,2011,
TUR,Turkiye,Adoption_Business_Internet,2011,
TUR,Turkiye,Infrastructure_Intranet,2011,
TUR,Turkiye,Ecom_Orders_Receiving,2011,
TUR,Turkiye,Infrastructure_Extranet,2011,
TUR,Turkiye,Adoption_Peole_Internet,2011,
TUR,Turkiye,Digital_Presence,2011,
TUR,Turkiye,Ecom_Orders_Placing,2011,
TUV,Tuvalu,Exports_Digital_Service,2011,0.0
TUV,Tuvalu,Imports_Digital_Service,2011,5.0
TWN,"Taiwan, China",Exports_Digital_Service,2011,8033.0
TWN,"Taiwan, China",Imports_Digital_Service,2011,19183.0
TZA,Tanzania,Exports_Digital_Service,2011,324.0
TZA,Tanzania,Imports_Digital_Service,2011,261.0
UGA,Uganda,Exports_Digital_Service,2011,248.0
UGA,Uganda,Imports_Digital_Service,2011,540.0
UKR,Ukraine,Exports_Digital_Service,2011,3958.0
UKR,Ukraine,Imports_Digital_Service,2011,4024.0
URY,Uruguay,Exports_Digital_Service,2011,699.0
URY,Uruguay,Imports_Digital_Service,2011,518.0
USA,United States,Exports_Digital_Service,2011,368944.0
USA,United States,Imports_Digital_Service,2011,232158.0
UZB,Uzbekistan,Exports_Digital_Service,2011,221.0
UZB,Uzbekistan,Imports_Digital_Service,2011,143.0
VCT,St. Vincent and the Grenadines,Exports_Digital_Service,2011,18.0
VCT,St. Vincent and the Grenadines,Imports_Digital_Service,2011,35.0
VEN,"Venezuela, RB",Exports_Digital_Service,2011,99.0
VEN,"Venezuela, RB",Imports_Digital_Service,2011,5403.0
VNM,Viet Nam,Exports_Digital_Service,2011,605.0
VNM,Viet Nam,Imports_Digital_Service,2011,1298.0
VUT,Vanuatu,Exports_Digital_Service,2011,17.0
VUT,Vanuatu,Imports_Digital_Service,2011,33.0
WLD,World,Exports_Digital_Service,2011,2099551.0
WLD,World,Imports_Digital_Service,2011,1891479.0
WSM,Samoa,Exports_Digital_Service,2011,13.0
WSM,Samoa,Imports_Digital_Service,2011,16.0
XKX,Kosovo,Exports_Digital_Service,2011,182.0
XKX,Kosovo,Imports_Digital_Service,2011,169.0
YEM,"Yemen, Rep.",Exports_Digital_Service,2011,128.0
YEM,"Yemen, Rep.",Imports_Digital_Service,2011,635.0
ZAF,South Africa,Exports_Digital_Service,2011,4664.0
ZAF,South Africa,Imports_Digital_Service,2011,5981.0
ZAF,South Africa,Adoption_Business_Computers,2011,
ZAF,South Africa,Digital_Delivery,2011,
ZAF,South Africa,Adoption_Business_Internet,2011,
ZAF,South Africa,Ecom_Orders_Receiving,2011,
ZAF,South Africa,Digital_CustumerServices,2011,
ZAF,South Africa,Digital_Presence,2011,
ZAF,South Africa,Ecom_Orders_Placing,2011,
ZMB,Zambia,Exports_Digital_Service,2011,46.0
ZMB,Zambia,Imports_Digital_Service,2011,191.0
ZWE,Zimbabwe,Exports_Digital_Service,2011,61.0
ZWE,Zimbabwe,Imports_Digital_Service,2011,527.0
ABW,Aruba,Exports_Digital_Service,2012,104.0
ABW,Aruba,Imports_Digital_Service,2012,336.0
AFG,Afghanistan,Exports_Digital_Service,2012,638.0
AFG,Afghanistan,Imports_Digital_Service,2012,432.0
AGO,Angola,Exports_Digital_Service,2012,50.0
AGO,Angola,Imports_Digital_Service,2012,8922.0
AIA,Anguilla,Exports_Digital_Service,2012,8.0
AIA,Anguilla,Imports_Digital_Service,2012,27.0
ALB,Albania,Exports_Digital_Service,2012,308.0
ALB,Albania,Imports_Digital_Service,2012,235.0
AND,Andorra,Adoption_Business_Computers,2012,
AND,Andorra,Adoption_People_Compzters,2012,
AND,Andorra,Adoption_Business_Internet,2012,
AND,Andorra,Ecom_Orders_Receiving,2012,
AND,Andorra,Adoption_Peole_Internet,2012,
AND,Andorra,Digital_Presence,2012,
AND,Andorra,Ecom_Orders_Placing,2012,
ARE,United Arab Emirates,Exports_Digital_Service,2012,
ARE,United Arab Emirates,Imports_Digital_Service,2012,32531.0
ARE,United Arab Emirates,Adoption_Business_Computers,2012,
ARE,United Arab Emirates,Infrastructure_LAN,2012,
ARE,United Arab Emirates,Digital_Delivery,2012,
ARE,United Arab Emirates,Adoption_People_Compzters,2012,
ARE,United Arab Emirates,Adoption_Business_Internet,2012,
ARE,United Arab Emirates,Infrastructure_Intranet,2012,
ARE,United Arab Emirates,Ecom_Orders_Receiving,2012,
ARE,United Arab Emirates,Infrastructure_Extranet,2012,
ARE,United Arab Emirates,Digital_CustumerServices,2012,
ARE,United Arab Emirates,Adoption_Peole_Internet,2012,
ARE,United Arab Emirates,Digital_Presence,2012,
ARE,United Arab Emirates,Ecom_Orders_Placing,2012,
ARG,Argentina,Exports_Digital_Service,2012,5650.0
ARG,Argentina,Imports_Digital_Service,2012,6628.0
ARM,Armenia,Exports_Digital_Service,2012,152.0
ARM,Armenia,Imports_Digital_Service,2012,170.0
ATG,Antigua and Barbuda,Exports_Digital_Service,2012,51.0
ATG,Antigua and Barbuda,Imports_Digital_Service,2012,192.0
AUS,Australia,Exports_Digital_Service,2012,14850.0
AUS,Australia,Imports_Digital_Service,2012,19694.0
AUS,Australia,Adoption_Business_Internet,2012,
AUS,Australia,Ecom_Orders_Receiving,2012,
AUS,Australia,Digital_Presence,2012,
AUS,Australia,Ecom_Orders_Placing,2012,
AUT,Austria,Exports_Digital_Service,2012,22055.0
AUT,Austria,Imports_Digital_Service,2012,16969.0
AUT,Austria,Adoption_Business_Computers,2012,98.93
AUT,Austria,Infrastructure_LAN,2012,
AUT,Austria,Adoption_People_Compzters,2012,50.77
AUT,Austria,Adoption_Business_Internet,2012,98.22
AUT,Austria,Infrastructure_Intranet,2012,
AUT,Austria,Ecom_Orders_Receiving,2012,15.58
AUT,Austria,Infrastructure_Extranet,2012,
AUT,Austria,Adoption_Peole_Internet,2012,99.33
AUT,Austria,Digital_Presence,2012,82.01
AUT,Austria,Ecom_Orders_Placing,2012,58.65
AZE,Azerbaijan,Exports_Digital_Service,2012,625.0
AZE,Azerbaijan,Imports_Digital_Service,2012,2503.0
AZE,Azerbaijan,Adoption_Business_Computers,2012,63.3
AZE,Azerbaijan,Infrastructure_LAN,2012,44.56
AZE,Azerbaijan,Digital_Delivery,2012,2.56
AZE,Azerbaijan,Adoption_People_Compzters,2012,19.53
AZE,Azerbaijan,Adoption_Business_Internet,2012,50.85
AZE,Azerbaijan,Infrastructure_Intranet,2012,13.96
AZE,Azerbaijan,Ecom_Orders_Receiving,2012,2.38
AZE,Azerbaijan,Infrastructure_Extranet,2012,3.31
AZE,Azerbaijan,Digital_CustumerServices,2012,6.64
AZE,Azerbaijan,Adoption_Peole_Internet,2012,11.48
AZE,Azerbaijan,Digital_Presence,2012,11.09
AZE,Azerbaijan,Ecom_Orders_Placing,2012,2.92
BDI,Burundi,Exports_Digital_Service,2012,8.0
BDI,Burundi,Imports_Digital_Service,2012,30.0
BEL,Belgium,Exports_Digital_Service,2012,53079.0
BEL,Belgium,Imports_Digital_Service,2012,47240.0
BEL,Belgium,Adoption_Business_Computers,2012,97.93
BEL,Belgium,Infrastructure_LAN,2012,
BEL,Belgium,Adoption_People_Compzters,2012,60.6
BEL,Belgium,Adoption_Business_Internet,2012,96.7
BEL,Belgium,Infrastructure_Intranet,2012,
BEL,Belgium,Ecom_Orders_Receiving,2012,23.56
BEL,Belgium,Infrastructure_Extranet,2012,
BEL,Belgium,Adoption_Peole_Internet,2012,98.69
BEL,Belgium,Digital_Presence,2012,76.01
BEL,Belgium,Ecom_Orders_Placing,2012,22.86
BEN,Benin,Exports_Digital_Service,2012,108.0
BEN,Benin,Imports_Digital_Service,2012,122.0
BFA,Burkina Faso,Exports_Digital_Service,2012,202.0
BFA,Burkina Faso,Imports_Digital_Service,2012,456.0
BGD,Bangladesh,Exports_Digital_Service,2012,762.0
BGD,Bangladesh,Imports_Digital_Service,2012,566.0
BGR,Bulgaria,Exports_Digital_Service,2012,1798.0
BGR,Bulgaria,Imports_Digital_Service,2012,1444.0
BGR,Bulgaria,Adoption_Business_Computers,2012,90.71
BGR,Bulgaria,Infrastructure_LAN,2012,
BGR,Bulgaria,Adoption_People_Compzters,2012,26.65
BGR,Bulgaria,Adoption_Business_Internet,2012,87.43
BGR,Bulgaria,Infrastructure_Intranet,2012,
BGR,Bulgaria,Ecom_Orders_Receiving,2012,6.84
BGR,Bulgaria,Infrastructure_Extranet,2012,
BGR,Bulgaria,Adoption_Peole_Internet,2012,93.86
BGR,Bulgaria,Digital_Presence,2012,42.65
BGR,Bulgaria,Ecom_Orders_Placing,2012,6.43
BHR,Bahrain,Exports_Digital_Service,2012,6298.0
BHR,Bahrain,Imports_Digital_Service,2012,3968.0
BHS,"Bahamas, The",Exports_Digital_Service,2012,34.0
BHS,"Bahamas, The",Imports_Digital_Service,2012,505.0
BIH,Bosnia and Herzegovina,Exports_Digital_Service,2012,158.0
BIH,Bosnia and Herzegovina,Imports_Digital_Service,2012,127.0
BIH,Bosnia and Herzegovina,Adoption_Business_Computers,2012,
BIH,Bosnia and Herzegovina,Adoption_People_Compzters,2012,
BIH,Bosnia and Herzegovina,Adoption_Business_Internet,2012,
BIH,Bosnia and Herzegovina,Ecom_Orders_Receiving,2012,
BIH,Bosnia and Herzegovina,Adoption_Peole_Internet,2012,
BIH,Bosnia and Herzegovina,Digital_Presence,2012,
BIH,Bosnia and Herzegovina,Ecom_Orders_Placing,2012,
BLR,Belarus,Exports_Digital_Service,2012,1105.0
BLR,Belarus,Imports_Digital_Service,2012,983.0
BLR,Belarus,Adoption_Business_Computers,2012,
BLR,Belarus,Infrastructure_LAN,2012,
BLR,Belarus,Digital_Delivery,2012,
BLR,Belarus,Adoption_People_Compzters,2012,
BLR,Belarus,Adoption_Business_Internet,2012,
BLR,Belarus,Infrastructure_Intranet,2012,
BLR,Belarus,Ecom_Orders_Receiving,2012,
BLR,Belarus,Infrastructure_Extranet,2012,
BLR,Belarus,Digital_CustumerServices,2012,
BLR,Belarus,Adoption_Peole_Internet,2012,
BLR,Belarus,Digital_Presence,2012,
BLR,Belarus,Ecom_Orders_Placing,2012,
BLZ,Belize,Exports_Digital_Service,2012,48.0
BLZ,Belize,Imports_Digital_Service,2012,66.0
BMU,Bermuda,Exports_Digital_Service,2012,798.0
BMU,Bermuda,Imports_Digital_Service,2012,408.0
BOL,Bolivia,Exports_Digital_Service,2012,221.0
BOL,Bolivia,Imports_Digital_Service,2012,675.0
BOL,Bolivia,Adoption_Business_Computers,2012,100.0
BOL,Bolivia,Infrastructure_LAN,2012,43.08
BOL,Bolivia,Adoption_People_Compzters,2012,22.83
BOL,Bolivia,Adoption_Business_Internet,2012,97.02
BOL,Bolivia,Infrastructure_Intranet,2012,35.03
BOL,Bolivia,Ecom_Orders_Receiving,2012,74.08
BOL,Bolivia,Digital_CustumerServices,2012,36.08
BOL,Bolivia,Adoption_Peole_Internet,2012,17.0
BOL,Bolivia,Digital_Presence,2012,67.08
BOL,Bolivia,Ecom_Orders_Placing,2012,74.08
BRA,Brazil,Exports_Digital_Service,2012,16236.0
BRA,Brazil,Imports_Digital_Service,2012,39248.0
BRB,Barbados,Exports_Digital_Service,2012,149.0
BRB,Barbados,Imports_Digital_Service,2012,348.0
BRN,Brunei Darussalam,Exports_Digital_Service,2012,
BRN,Brunei Darussalam,Imports_Digital_Service,2012,
BRN,Brunei Darussalam,Adoption_Business_Computers,2012,
BRN,Brunei Darussalam,Adoption_Business_Internet,2012,
BRN,Brunei Darussalam,Ecom_Orders_Receiving,2012,
BRN,Brunei Darussalam,Digital_Presence,2012,
BRN,Brunei Darussalam,Ecom_Orders_Placing,2012,
BTN,Bhutan,Exports_Digital_Service,2012,3.0
BTN,Bhutan,Imports_Digital_Service,2012,25.0
BWA,Botswana,Exports_Digital_Service,2012,94.0
BWA,Botswana,Imports_Digital_Service,2012,241.0
CAF,Central African Republic,Exports_Digital_Service,2012,3.0
CAF,Central African Republic,Imports_Digital_Service,2012,39.0
CAN,Canada,Exports_Digital_Service,2012,52825.0
CAN,Canada,Imports_Digital_Service,2012,49316.0
CHE,Switzerland,Exports_Digital_Service,2012,81390.0
CHE,Switzerland,Imports_Digital_Service,2012,77331.0
CHE,Switzerland,Adoption_Business_Computers,2012,
CHE,Switzerland,Adoption_Business_Internet,2012,
CHE,Switzerland,Infrastructure_Intranet,2012,
CHE,Switzerland,Ecom_Orders_Receiving,2012,
CHE,Switzerland,Digital_Presence,2012,
CHE,Switzerland,Ecom_Orders_Placing,2012,
CHL,Chile,Exports_Digital_Service,2012,2245.0
CHL,Chile,Imports_Digital_Service,2012,5965.0
CHL,Chile,Adoption_Business_Computers,2012,
CHL,Chile,Adoption_People_Compzters,2012,
CHL,Chile,Adoption_Business_Internet,2012,
CHL,Chile,Ecom_Orders_Receiving,2012,
CHL,Chile,Digital_CustumerServices,2012,
CHL,Chile,Adoption_Peole_Internet,2012,
CHL,Chile,Digital_Presence,2012,
CHL,Chile,Ecom_Orders_Placing,2012,
CHN,China,Exports_Digital_Service,2012,71724.0
CHN,China,Imports_Digital_Service,2012,85149.0
CHN,China,Adoption_Business_Computers,2012,
CHN,China,Adoption_Business_Internet,2012,
CHN,China,Ecom_Orders_Receiving,2012,
CHN,China,Digital_Presence,2012,
CHN,China,Ecom_Orders_Placing,2012,
CIV,Cote d'Ivoire,Exports_Digital_Service,2012,342.0
CIV,Cote d'Ivoire,Imports_Digital_Service,2012,442.0
CMR,Cameroon,Exports_Digital_Service,2012,595.0
CMR,Cameroon,Imports_Digital_Service,2012,514.0
COD,"Congo, Dem. Rep.",Exports_Digital_Service,2012,84.0
COD,"Congo, Dem. Rep.",Imports_Digital_Service,2012,712.0
COG,"Congo, Rep.",Exports_Digital_Service,2012,42.0
COG,"Congo, Rep.",Imports_Digital_Service,2012,1980.0
COL,Colombia,Exports_Digital_Service,2012,1788.0
COL,Colombia,Imports_Digital_Service,2012,4693.0
COL,Colombia,Adoption_Business_Computers,2012,
COL,Colombia,Infrastructure_LAN,2012,
COL,Colombia,Digital_Delivery,2012,
COL,Colombia,Adoption_People_Compzters,2012,
COL,Colombia,Adoption_Business_Internet,2012,
COL,Colombia,Infrastructure_Intranet,2012,
COL,Colombia,Ecom_Orders_Receiving,2012,
COL,Colombia,Infrastructure_Extranet,2012,
COL,Colombia,Digital_CustumerServices,2012,
COL,Colombia,Adoption_Peole_Internet,2012,
COL,Colombia,Digital_Presence,2012,
COL,Colombia,Ecom_Orders_Placing,2012,
COM,Comoros,Exports_Digital_Service,2012,16.0
COM,Comoros,Imports_Digital_Service,2012,16.0
CPV,Cabo Verde,Exports_Digital_Service,2012,43.0
CPV,Cabo Verde,Imports_Digital_Service,2012,97.0
CRI,Costa Rica,Exports_Digital_Service,2012,2402.0
CRI,Costa Rica,Imports_Digital_Service,2012,757.0
CUB,Cuba,Imports_Digital_Service,2012,589.0
CUW,Curacao,Exports_Digital_Service,2012,281.0
CUW,Curacao,Imports_Digital_Service,2012,352.0
CYM,Cayman Islands,Exports_Digital_Service,2012,1284.0
CYM,Cayman Islands,Imports_Digital_Service,2012,670.0
CYP,Cyprus,Exports_Digital_Service,2012,3700.0
CYP,Cyprus,Imports_Digital_Service,2012,2214.0
CYP,Cyprus,Adoption_Business_Computers,2012,96.85
CYP,Cyprus,Infrastructure_LAN,2012,
CYP,Cyprus,Adoption_People_Compzters,2012,43.93
CYP,Cyprus,Adoption_Business_Internet,2012,95.19
CYP,Cyprus,Infrastructure_Intranet,2012,
CYP,Cyprus,Ecom_Orders_Receiving,2012,8.1
CYP,Cyprus,Infrastructure_Extranet,2012,
CYP,Cyprus,Adoption_Peole_Internet,2012,98.3
CYP,Cyprus,Digital_Presence,2012,60.34
CYP,Cyprus,Ecom_Orders_Placing,2012,18.01
CZE,Czechia,Exports_Digital_Service,2012,8581.0
CZE,Czechia,Imports_Digital_Service,2012,9411.0
CZE,Czechia,Adoption_Business_Computers,2012,97.07
CZE,Czechia,Infrastructure_LAN,2012,
CZE,Czechia,Adoption_People_Compzters,2012,42.11
CZE,Czechia,Adoption_Business_Internet,2012,96.56
CZE,Czechia,Infrastructure_Intranet,2012,
CZE,Czechia,Ecom_Orders_Receiving,2012,25.61
CZE,Czechia,Infrastructure_Extranet,2012,
CZE,Czechia,Adoption_Peole_Internet,2012,98.83
CZE,Czechia,Digital_Presence,2012,79.67
CZE,Czechia,Ecom_Orders_Placing,2012,44.36
DEU,Germany,Exports_Digital_Service,2012,140804.0
DEU,Germany,Imports_Digital_Service,2012,130190.0
DEU,Germany,Adoption_Business_Computers,2012,97.54
DEU,Germany,Infrastructure_LAN,2012,
DEU,Germany,Adoption_People_Compzters,2012,61.5
DEU,Germany,Adoption_Business_Internet,2012,96.75
DEU,Germany,Infrastructure_Intranet,2012,
DEU,Germany,Ecom_Orders_Receiving,2012,24.46
DEU,Germany,Infrastructure_Extranet,2012,
DEU,Germany,Adoption_Peole_Internet,2012,98.87
DEU,Germany,Digital_Presence,2012,82.03
DEU,Germany,Ecom_Orders_Placing,2012,51.48
DJI,Djibouti,Exports_Digital_Service,2012,13.0
DJI,Djibouti,Imports_Digital_Service,2012,34.0
DMA,Dominica,Exports_Digital_Service,2012,17.0
DMA,Dominica,Imports_Digital_Service,2012,45.0
DNK,Denmark,Exports_Digital_Service,2012,15841.0
DNK,Denmark,Imports_Digital_Service,2012,16318.0
DNK,Denmark,Adoption_Business_Computers,2012,99.02
DNK,Denmark,Infrastructure_LAN,2012,
DNK,Denmark,Adoption_People_Compzters,2012,
DNK,Denmark,Adoption_Business_Internet,2012,98.69
DNK,Denmark,Infrastructure_Intranet,2012,
DNK,Denmark,Ecom_Orders_Receiving,2012,29.06
DNK,Denmark,Infrastructure_Extranet,2012,
DNK,Denmark,Adoption_Peole_Internet,2012,99.36
DNK,Denmark,Digital_Presence,2012,89.3
DNK,Denmark,Ecom_Orders_Placing,2012,73.54
DOM,Dominican Republic,Exports_Digital_Service,2012,371.0
DOM,Dominican Republic,Imports_Digital_Service,2012,890.0
DOM,Dominican Republic,Digital_Delivery,2012,
DOM,Dominican Republic,Adoption_Business_Internet,2012,
DOM,Dominican Republic,Ecom_Orders_Receiving,2012,
DOM,Dominican Republic,Digital_CustumerServices,2012,
DOM,Dominican Republic,Digital_Presence,2012,
DOM,Dominican Republic,Ecom_Orders_Placing,2012,
DZA,Algeria,Exports_Digital_Service,2012,813.0
DZA,Algeria,Imports_Digital_Service,2012,3823.0
ECU,Ecuador,Exports_Digital_Service,2012,
ECU,Ecuador,Imports_Digital_Service,2012,735.0
ECU,Ecuador,Adoption_Business_Computers,2012,98.73
ECU,Ecuador,Infrastructure_LAN,2012,
ECU,Ecuador,Digital_Delivery,2012,
ECU,Ecuador,Adoption_People_Compzters,2012,32.4
ECU,Ecuador,Adoption_Business_Internet,2012,95.83
ECU,Ecuador,Infrastructure_Intranet,2012,42.84
ECU,Ecuador,Ecom_Orders_Receiving,2012,9.24
ECU,Ecuador,Infrastructure_Extranet,2012,
ECU,Ecuador,Digital_CustumerServices,2012,30.31
ECU,Ecuador,Adoption_Peole_Internet,2012,28.64
ECU,Ecuador,Digital_Presence,2012,43.14
ECU,Ecuador,Ecom_Orders_Placing,2012,14.53
EGY,"Egypt, Arab Rep.",Exports_Digital_Service,2012,2166.0
EGY,"Egypt, Arab Rep.",Imports_Digital_Service,2012,4967.0
EGY,"Egypt, Arab Rep.",Adoption_Business_Computers,2012,74.2
EGY,"Egypt, Arab Rep.",Infrastructure_LAN,2012,39.66
EGY,"Egypt, Arab Rep.",Digital_Delivery,2012,10.73
EGY,"Egypt, Arab Rep.",Adoption_People_Compzters,2012,19.95
EGY,"Egypt, Arab Rep.",Adoption_Business_Internet,2012,54.73
EGY,"Egypt, Arab Rep.",Infrastructure_Intranet,2012,27.11
EGY,"Egypt, Arab Rep.",Ecom_Orders_Receiving,2012,2.61
EGY,"Egypt, Arab Rep.",Infrastructure_Extranet,2012,5.17
EGY,"Egypt, Arab Rep.",Digital_CustumerServices,2012,25.14
EGY,"Egypt, Arab Rep.",Adoption_Peole_Internet,2012,14.49
EGY,"Egypt, Arab Rep.",Digital_Presence,2012,27.88
EGY,"Egypt, Arab Rep.",Ecom_Orders_Placing,2012,1.89
ESP,Spain,Exports_Digital_Service,2012,36559.0
ESP,Spain,Imports_Digital_Service,2012,33542.0
ESP,Spain,Adoption_Business_Computers,2012,97.76
ESP,Spain,Infrastructure_LAN,2012,
ESP,Spain,Adoption_People_Compzters,2012,55.26
ESP,Spain,Adoption_Business_Internet,2012,96.29
ESP,Spain,Infrastructure_Intranet,2012,
ESP,Spain,Ecom_Orders_Receiving,2012,14.2
ESP,Spain,Infrastructure_Extranet,2012,
ESP,Spain,Adoption_Peole_Internet,2012,98.61
ESP,Spain,Digital_Presence,2012,68.22
ESP,Spain,Ecom_Orders_Placing,2012,21.45
EST,Estonia,Exports_Digital_Service,2012,1425.0
EST,Estonia,Imports_Digital_Service,2012,1059.0
EST,Estonia,Adoption_Business_Computers,2012,97.16
EST,Estonia,Infrastructure_LAN,2012,
EST,Estonia,Adoption_People_Compzters,2012,46.86
