year,0,1
2010,65.0054129032258,16.791465517241377
2011,67.85720634920635,19.415602758620686
2012,71.09140967741936,22.113163859649124
2013,73.71239354838708,24.440425811965813
2014,75.9391765625,27.605910948275863
2015,77.90606307692308,30.828766347826086
2016,80.62698125,34.673499396551726
2017,82.47455692307692,39.05977061403508
2018,84.28778448275862,43.47032371428572
2019,85.77621,46.5431662037037
2020,88.09509137931035,51.60147774774775
2021,90.46076727272727,57.82163333333333
2022,91.12305535714286,60.617321000000004
2023,91.80553653846154,68.90428676470589
